SYMBOL,NAME,EXCHANGE,CATEGORY NAME,CATEGORY NUMBER
MQY,"BLACKROCK MUNIYIELD QUALITY FUND, INC.",NYQ,,0
MFMNF.PK,GOLDROCK MINES CORP.,PNK,,0
XT3B.F,VALE INDONESIA,FRA,,0
XER.BE,XEROX CORP,BER,,0
ZONNF,NOS SGPS SA,PNK,,0
DVLA.JK,DARYA-VARIA LABORATORIA TBK.,JKT,,0
KANP,"KAANAPALI LAND, LLC",PNK,,0
CTWSP,CONNECTICUT WATER SERVICE INC.,PNK,,0
LKII,LAZARE KAPLAN INTERNATIONAL INC.,PNK,,0
NHV.F,NEW ZEAL OIL & GAS,FRA,,0
SIUIF,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORP.,PNK,,0
CICC,"CHINA INTERNET CAFE HOLDINGS GROUP, INC.",PNK,,0
ZIU15-C.NYB,,,,0
VARNH.AT,VARV EUR SPIN MILLS,ATH,,0
SXE.V,STRATA-X ENERGY LTD.,VAN,,0
CNCT,"CHINA TELETECH HOLDING, INC.",PNK,,0
TRLPF,TRIMEL PHARMACEUTICALS CORP.,PNK,,0
OCK1P.BA,CENTRO CARD S.A. VAR NT 27/08/2,BUE,,0
ECPCY,"ESTÁCIO PARTICIPAÇÕES S.A
",PNK,,0
KLMK,"KLEVER MARKETING, INC.",PNK,,0
JCLLITD.BO,JCL LTD.,BSE,,0
ZKBPF,ZKB PALLADIUM,PNK,,0
5OS.SI,$ JUBILEE IND,SES,,0
NML,NEUBERGER BERMAN MLP INCOME FUN,ASE,,0
HNC.TO,HARD CREEK NICKEL CORP.,TOR,,0
INBD.PK,"XTERRA BUILDING SYSTEMS, INC.",PNK,,0
HEINY,HEINEKEN NV,PNK,,0
ILIAF,ILIAD SA,PNK,,0
SIEN,"SIENTRA, INC.",NMS,,0
CYHC,"COUNTRY BANK HOLDING CO., INC.",PNK,,0
BELA.AT,JUMBO ,ATH,,0
SIBN.ME,GAZPROM NEFT,MCX,,0
WTR.L,THE WLD TRUST FD,LSE,,0
KIDB,"KID BRANDS, INC.",PNK,,0
SPPGF,STOCK SPIRITS GROUP PLC,PNK,,0
QPDC.PK,QUALITY PRODUCTS INC,PNK,,0
KDCE,KID CASTLE EDUCATIONAL CORPORATION,PNK,,0
HYLKF,WEST RED LAKE GOLD MINES INC.,PNK,,0
010520.KS,HYUNDAI HYSCO CO. LTD.,KSC,,0
GNCGF,GREENCORE GROUP PLC,PNK,,0
RVXCF,RESVERLOGIX CORP.,PNK,,0
6863.HK,HUISHAN DAIRY,HKG,,0
YGM17-C.NYB,,,,0
NBPOF,NEW BRITAIN PALM OIL LIMITED,PNK,,0
IRBGY.PK,IRONBARK ZINC SP ADR,PNK,,0
XRP1.F,SILENCE THERA,FRA,,0
EQLMF.PK,ENTERPRISES QUILMES,PNK,,0
FSD,FIRST TRUST HIGH INCOME LONG SH,NYQ,,0
AFRVY,AFRICAN BANK INVESTMENTS LIMITED,PNK,,0
TXHD,"TEXTMUNICATION HOLDINGS, INC.",PNK,,0
WEMUE.OB,WORLDWIDE ENGY& MFG USA,OBB,,0
XZPN.F,VICTORY NICKEL,FRA,,0
CMAKY,CHINA MINSHENG BANKING CORP. LTD.,PNK,,0
RKGXF,ROAD KING INFRASTRUCTURE LIMITED,PNK,,0
ZVL.HM,ZHAOJIN MINING -H-,HAM,,0
MHG,MARINE HARVEST ASA,NYQ,,0
ELAMF,ELAMEX SA DE CV,PNK,,0
ISGP,INTERNATIONAL SUSTAINABILITY GROUP INC.,PNK,,0
TWODY,TAYLOR WIMPEY PLC,PNK,,0
AEG,AEGON N.V.,NYQ,,0
VWR,VWR CORPORATION,NMS,,0
UX2A.SG,XPO LOGISTICS,STU,,0
RBPAB,ROYAL BANCSHARES OF PENNSYLVANIA INC.,PNK,,0
OXLC,OXFORD LANE CAPITAL CORP.,NMS,,0
CSCR,CREDIT SUISSE COMMODITY ROTATION ETN,PCX,,0
ELEV,"ELEVATE, INC",PNK,,0
SALM.OL,SALMAR,OSL,,0
QUBSF.PK,QANTAS AIRWAYS LTD (,PNK,,0
DPO,DOW 30 PREMIUM DOW 30 ENHANCED ,NYQ,,0
BBRYF,BURBERRY GROUP PLC,PNK,,0
CHCC,CHINA CHEMICAL CORP.,PNK,,0
AMNF,ARMANINO FOODS OF DISTINCTION INC.,PNK,,0
RBS-PI,RBS CAPITAL FUNDING TRUST VI,NYQ,,0
HKBTD,HK BATTERY TECHNOLOGY INC.,OBB,,0
ASZP.PK,"JV GROUP, INC.",PNK,,0
PYB,PPLUS TRUST SERIES GSG-2 TR CTF,NYQ,,0
5345.TWO,TEAM YOUNG ADVANCE TWD10,TWO,,0
NISP.JK,BANK OCBC NISP TBK.,JKT,,0
YUEXF,YUEXIU PROPERTY,PNK,,0
INCO@NG.JK,VALE INDONESIA TBK. (NEGOTIATED,JKT,,0
MCRPF,MICROPORT SCIENTIFIC CORPORATION,PNK,,0
PAOFF.PK,PAC ALLIANCE ASIA,PNK,,0
VALPLUS.BO,VALPLUS BIOTECH LTD.,BSE,,0
ZO2.F,ZOE'S KITCHEN,FRA,,0
NOKPF,NOK AIRLINES PUBLIC COMPANY LIMITED,PNK,,0
DNTUF.PK,DENTSU INC (JAPAN),PNK,,0
0SG.MU,SIBANYE GOLD ,MUN,,0
PUMF.EX,PUMA,EUX,,0
ADRD,BLDRS DEVELOPED MARKETS 100 ADR ETF,NGM,,0
MLYFF,NEVADA CLEAN MAGNESIUM INC.,PNK,,0
NPT,"NUVEEN PREMIUM INCOME MUNICIPAL FUND 4, INC.",NYQ,,0
AVK,ADVENT CLAYMORE CONVERTIBLE SEC,NYQ,,0
GUT,GABELLI UTILITY TRUST,NYQ,,0
SOHC.MU,SOITEC PSR 14,MUN,,0
TTF,"THAI FUND, INC. (THE) COMMON ST",NYQ,,0
NOVZ,NOVAGEN INGENIUM INC.,PNK,,0
SOAG.OL,SPAREBK 1 OSTF,OSL,,0
VAC.HM,VALLOUREC,HAM,,0
SDRYF,SEA DRAGON ENERGY INC.,PNK,,0
VWDRY,VESTAS WIND SYSTEMS A/S,PNK,,0
JRIC.L,JAPAN RESID INV GBP,LSE,,0
4677.KL,YTL CORPORATION BHD,KLS,,0
KNFI.EX,NATIXIS,EUX,,0
DH.TO,DH CORPORATION,TOR,,0
BTS.VI,BK F TIR&VORARL;,VIE,,0
PLG.MU,PUBLIGROUPE N,MUN,,0
REXHF,REXLOT HOLDINGS LIMITED,PNK,,0
3176.TWO,MEDIGEN BIOTECHNOL TWD10,TWO,,0
SCP.LS,SPORTING ,LIS,,0
J.BO,JM HI FI DIV,BSE,,0
PAIR,"NEW DIMENSION HOLDINGS, INC.",PNK,,0
ZLC.F,ZALE,FRA,,0
MCLS,MEDICAL SCIENCES INC,PNK,,0
GULFOILLUB-EQ.NS,GULF OIL LUB. IND. LTD.,NSI,,0
TCEGF,TERRACO GOLD CORP.,PNK,,0
LGRVF,LEGRAND SA,PNK,,0
TX9.F,TRONOX -A-,FRA,,0
GOLI.SW,GOLD FIELDS,EBS,,0
BSYBY,BRITISH SKY BROADCASTING GROUP PLC,PNK,,0
KAUSAMBI.BO,KAUSAMBI VANIJYA LTD,BSE,,0
RHKJF,RH,PNK,,0
ZIONP.PK,ZIONS BANC,PNK,,0
ABI,SAFETY FIRST TRUST SERIES 2009-,PCX,,0
QQXT,FIRST TRUST NASDAQ-100 EX-TECH SECT ETF,NGM,,0
RBEIF,"RB ENERGY, INC.",PNK,,0
CTMQF,CASTLE MOUNTAIN MINING COMPANY LIMITED,PNK,,0
BAESY,BAE SYSTEMS PLC,PNK,,0
SMTO3.SA,SAO MARTINHO-ON      NM,SAO,,0
SKLKF,"SHINSEI BANK, LIMITED",PNK,,0
WICO.JK,WICAKSANA OVERSEAS INTERNATIONA,JKT,,0
QCH19-C.CMX,,,,0
PCK,PIMCO CALIFORNIA MUNICIPAL INCO,NYQ,,0
PHMZF,PATIENT HOME MONITORING CORP.,PNK,,0
HN3N.F,WESTSTAR RES,FRA,,0
COLTF,COLT RESOURCES INC.,PNK,,0
PPRO,"PATENT PROPERTIES, INC.",PNK,,0
VGM,INVESCO TRUST FOR INVESTMENT GR,NYQ,,0
SHT.MU,SCHLOTT GRUPPE AG,MUN,,0
7245@OM.KL,WZ SATU BERHAD,KLS,,0
WPPGF.PK,WPP PLC ORD,PNK,,0
LBLCF,LOBLAW COMPANIES LIMITED,PNK,,0
FULLL,FULL CIRCLE CAPITAL CORPORATION,NGM,,0
QTI1.SG,NATIONAL AGRICULTURAL HOLDINGS LIMITED,STU,,0
NVZMY,NOVOZYMES A/S,PNK,,0
0332-OL.HK,YUANHENG GAS,HKG,,0
QB3.F,QUEBECOR INC  -B-,FRA,,0
HGTIF.PK,HENG TAI CONSUMABLES,PNK,,0
CTPZY,CTEEP - COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA,PNK,,0
JKSW.JK,JAKARTA KYOEI STEEL WORKS TBK.,JKT,,0
0865.HK,FIRST MOBILE,HKG,,0
QL0.SI,IS LC 1-3Y S$D,SES,,0
JPINFRATEC4.BO,JAYPEE INFRATECH LTD,BSE,,0
Y1CB.BE,ZCI ,BER,,0
CMOOF,"COSMO OIL COMPANY, LIMITED",PNK,,0
VXSYF.PK,VIXS SYSTEMS,PNK,,0
CRBJF,CHINA RESOURCES LAND LIMITED,PNK,,0
OE9.F,RMP ENERGY,FRA,,0
SDMHF,SARTORIUS STEDIM BIOTECH S.A.,PNK,,0
WWMDA.AX,,,,0
PPSI,"PIONEER POWER SOLUTIONS, INC.",NCM,,0
AY3.F,ABENGOA YIELD,FRA,,0
NKZB.BE,NEW YORK MORTGAGE,BER,,0
IDGGD,"INDIGO-ENERGY, INC., PRIOR TO REVERSE MERGER WITH HDIMAX, INC.",PNK,,0
7184.KL,YEN GLOBAL BERHAD,KLS,,0
TNHPF,TECHNIP SA,PNK,,0
TWDL,"TEXAS WYOMING DRILLING, INC.",PNK,,0
008705.KS,ANAMELEC(1P),KSC,,0
053270.KQ,"GUYOUNG TECH. CO., LTD.",KOE,,0
PTOG,"PETROTECH OIL AND GAS, INC.",PNK,,0
PAH3.SW,PORSCHE AUTOHLDG VZ,EBS,,0
MARA.TA,YBOX REAL ESTATE,TLV,,0
INTIY,INTIME RETAIL (GROUP) COMPANY LIMITED,PNK,,0
PIKQF,PT INDAH KIAT PULP &,PNK,,0
QTMM.PK,QUANTUM MATLS CORP,PNK,,0
DK8.F,DAIKYONISHIKAWA,FRA,,0
TRCN.ME,TRANSCONTAINER,MCX,,0
GEAGY,GEA GROUP AKTIENGESELLSCHAFT,PNK,,0
XM-H.V,XENEX MINERALS LTD.,VAN,,0
5166.KL,MASTERSKILL EDUCATION GROUP,KLS,,0
ZKBSF,ZKB SILVER ETF,PNK,,0
UK6.F,COALFIELD,FRA,,0
BES.LS,ESPIRITO SANTO R,LIS,,0
JASMY,JASMINE INTERNATIONAL PUBLIC COMPANY LIMITED,PNK,,0
BWEL,JG BOSWELL COMPANY,PNK,,0
FXER,FIRST XERIS CORP.,OBB,,0
PNC-B.TO,POSTMEDIA NETWORK CANADA CORP C,TOR,,0
000640.KS,DONG-A SOCIO HOLDINGS CO. LTD.,KSC,,0
NSR.AX,NSREIT STAPLED,ASX,,0
OCLCF,ORACLE CORP JAPAN TO,PNK,,0
XC0.MU,CAMINO MIN,MUN,,0
DHOXQ,"DESARROLLADORA HOMEX, SAB DE CV",PNK,,0
KASBF,KASBAH RESOURCES LIMITED,PNK,,0
O2C.HM,C.A.T. OIL,HAM,,0
1147.KL,GLOBAL ORIENTAL BERHAD,KLS,,0
XTN-L4-96.AX,,,,0
NHHEY,NH HOTELES S.A.,PNK,,0
USSUD,XSILENT SOLUTIONS INC.,PNK,,0
DSITY,DIXONS RETAIL PLC,PNK,,0
BAF,BLACKROCK MUNICIPAL INCOME INVE,NYQ,,0
IMSC,IMPLANT SCIENCES CORP.,PNK,,0
DMAR,DATAMARINE INTERNATIONAL INC.,PNK,,0
WLMIF,WILMAR INTERNATIONAL LIMITED,PNK,,0
HYKUF,HYAKUGO BANK LTD 105,PNK,,0
BEAZF,BEAZLEY PLC,PNK,,0
FLAF,"FARM LANDS OF AFRICA, INC.",PNK,,0
GRCO,GREENBELT RESOURCES CORPORATION,PNK,,0
RTAS.OB,"REDTONE ASIA, INC.",OBB,,0
QABA,FIRST TRUST NASDAQ ABA COMMUNITY BK ETF,NGM,,0
QBNK.ST,QBNK HLDG,STO,,0
ASDS,ASCENDANT SOLUTIONS INC.,PNK,,0
EARH,EARTH DRAGON RESOURCES INC.,PNK,,0
YHMGF,YELLOWHEAD MINING INC.,PNK,,0
YAAD-L.TA,YAAD INDUSTRIAL,TLV,,0
0280.HK,KING FOOK HOLD,HKG,,0
EOD,WELLS FARGO ADVANTAGE GLOBAL DI,NYQ,,0
6874.KL,KUB MALAYSIA BHD,KLS,,0
ISML,ISM INTERNATIONAL INC.,PNK,,0
Z1O.F,ZILLOW-A,FRA,,0
VISASTEEL-BE.NS,,NSI,,0
MEOAY,MEO AUSTRALIA LIMITED,PNK,,0
PCU-UN.TO,PREMIER CANADIAN INCOME FUND,TOR,,0
SRF,THE CUSHING ROYALTY & INCOME FU,NYQ,,0
XXCDF.PK,BOSTON CAP LP IV 32,PNK,,0
DE-P.V,DECISIVE DIVIDEND CORPORATION,VAN,,0
WYNYF.PK,WYNYARD GROUP,PNK,,0
BZZ.V,KNOWLTON CAPITAL INC.,VAN,,0
WDDD.PK,WORLDS INC,PNK,,0
RNDXF,RANDGOLD & EXPLORATION COMPANY LIMITED,PNK,,0
AEY.L,ANTRIM ENERGY,LSE,,0
007820.KQ,SMC,KOE,,0
ZMA.SG,ZOOPLA PROP,STU,,0
M6F.DE,QUINDELL PLC,GER,,0
ZURVY,ZURICH INSURANCE GROUP AG,PNK,,0
WRSPQ,"WORLDSPACE, INC.",PNK,,0
TTFNF,TOTAL S.A.,PNK,,0
BCKIF,BABCOCK INTERNATIONAL GROUP PLC,PNK,,0
ISUZF.PK,ISUZU MOTORS LTD ORD,PNK,,0
LNGLY,LIQUEFIED NATURAL GA,PNK,,0
8260-OL.HK,ZEBRA STRAT,HKG,,0
PTAUF,PORT OF TAURANGA LTD,PNK,,0
A1OS.SG,ALL FOR ONE STEEB,STU,,0
EXG,EATON VANCE TAX-MANAGED GLOBAL ,NYQ,,0
SRSR,"SARISSA RESOURCES, INC.",PNK,,0
VICO.IL,VIMET SPGDR REG-S,IOB,,0
FIATY,FIAT S.P.A.,PNK,,0
MGORF,MAGOR CORPORATION,PNK,,0
AZNVF,ARCTURUS VENTURES IN,PNK,,0
EGTK,"ENERGTEK, INC.",PNK,,0
NAUBF,NATIONAL AUSTRALIA BANK LIMITED,PNK,,0
PBCBF,PUBLICIS SA NEW,PNK,,0
QCKSF,QUICKSTEP HOLDINGS LIMITED,PNK,,0
NRGT,ENERGY TODAY INC.,PNK,,0
MITUY,"MITSUI CHEMICALS, INC.",PNK,,0
PVAYL,PENN VIRGINIA CORPORATION,PNK,,0
QPON.OB,,OBB,,0
NPH.V,VANC PHARMACEUTICALS INC.,VAN,,0
AFQ,AMERICAN FINANCIAL GROUP INC.,NYQ,,0
KBWA.DE,ROYAL BOSKALIS WESTMINSTER NV,GER,,0
FRPC,FIRST REPUBLIC CORP. OF AMERICA,PNK,,0
GJNSY,GJENSIDIGE FORSIKRING ASA,PNK,,0
3313.HK,ARTGO MINING,HKG,,0
RSSS.PK,RESEARCH SOLUTIONS,PNK,,0
WWEB,WWEBNET INC.,PNK,,0
MAGNUM-EQ.NS,MAGNUM VENTURES LIMITED,NSI,,0
1538.TW,JENN FENG NEW ENGY TWD10,TAI,,0
NIO.F,NEULION,FRA,,0
RYOTF,RYODEN TRADING CO,PNK,,0
1633.HK,MAGIC HOLDINGS INTERNATIONAL LIMITED,HKG,,0
RBS-PQ,ROYAL BANK OF SCOTLAND GROUP PL,NYQ,,0
PPT,PUTNAM PREMIER INCOME TRUST,NYQ,,0
SYMD,SYNTHEMED INC,OBB,,0
SNHFF.PK,STEINHOFF INTERNATIO,PNK,,0
AEH,AEGON N.V. PERP. CAP SECS.,NYQ,,0
IFNNY,INFINEON TECHNOLOGIES AG,PNK,,0
RRENF,RAGING RIVER EXPLORATION INC.,PNK,,0
SGYPW,"SYNERGY PHARMACEUTICALS, INC.",NCM,,0
YUM.F,SHK HONG KONG IND,FRA,,0
1096.HK,ACTIVE GROUP,HKG,,0
BMEN.MX,BOLSAS Y MERCADOS,MEX,,0
MTUAF,MTU AERO ENGINES AG,PNK,,0
E1:K29.SI,KARIN TECH,SES,,0
BAMXF,BAYERISCHE MOTOREN WERKE AKTIENGESELLSCHAFT,PNK,,0
MCRS,"MICROS SYSTEMS, INC.",NMS,,0
MZDAY,MAZDA MOTOR CORPORATION,PNK,,0
PGO.BE,,BER,,0
NOS.LS,NOS,LIS,,0
029780.KS,"SAMSUNG CARD CO., LTD.",KSC,,0
ON4.MU,ONO PHARMACEUTICAL,MUN,,0
C3I.SG,CHINA INFO TECH,STU,,0
2011.HK,KEE,HKG,,0
033790.KQ,SEOHWA TELECOM CO.,KOE,,0
MOLS.CO,MOLS-LINIEN,CPH,,0
FAIR.L,FAIR OAKS INC USD,LSE,,0
ENCTF,ENCANTO POTASH CORP.,PNK,,0
BNS-PK.TO,BNS PREFERRED SER. 13,TOR,,0
OUS-UN.TO,,TOR,,0
HOCL.BO,HINDUSTAN ORGANIC CHEMICALS LT,BSE,,0
QTS.F,QUINTILES TRANSNAT,FRA,,0
X0V.SG,CAP-EX IRON ORE,STU,,0
TPXXF,TOPIX EXCHANGE UNITS,PNK,,0
RXHKF.PK,RHI AG WIEN,PNK,,0
OHA-UN.TO,O LEARY HARD ASSET INCOME FUND ,TOR,,0
REFG,MEDICAL CANNABIS PAYMENT SOLUTIONS,PNK,,0
SGLOF,SAI GLOBAL LIMITED,PNK,,0
VLOWY,VALLOUREC SA,PNK,,0
NSANY.PK,NISSAN MTR SPON AD,PNK,,0
PMEHF,"PRIMELINE ENERGY HOLDINGS, INC.",PNK,,0
MNOD.IL,MMC NORILSK SP ADR,IOB,,0
NEVC,NEVCOR BUSINESS SOLUTIONS INC.,PNK,,0
QILFF.PK,Q INVESTMENTS LTD,PNK,,0
FINMF,FINMECCANICA SPA,PNK,,0
D6F.BE,ASEANA PROPS,BER,,0
BRG,"BLUEROCK RESIDENTIAL GROWTH REIT, INC.",ASE,,0
065270.KQ,"FLEXCOM, INC.",KOE,,0
NUQA.MU,NAVIGATOR EQ SOL,MUN,,0
YOU.BE,YOUNIQ,BER,,0
HTGLF,HERITAGE OIL PLC,PNK,,0
IAG-PE.TO,INDUSTRIAL ALLIANCE PREF SER E,TOR,,0
WCFB,WEBSTER CITY FEDERAL BANCORP,PNK,,0
TLOFF,TALON METALS CORP.,PNK,,0
GWLIF.PK,GREAT WEST LIFECO IN,PNK,,0
BKW.MX,BURGER KING ,MEX,,0
H9O1.DE,HUMANOPTICS AG,GER,,0
JBSS3.SA,JBS         -ON      NM,SAO,,0
OAKS-PA,FIVE OAKS INVESTMENT CORP. 8.75,NYQ,,0
ECC,EAGLE POINT CREDIT COMPANY INC.,NYQ,,0
0162@OM.KL,IDEAL JACOBS (M) CORPORATION B,KLS,,0
LSBI,LSB FINANCIAL CORP.,NGM,,0
RAIDF,RAIA DROGASIL SA,PNK,,0
E2:MS7.SI,VARD,SES,,0
KIJA@NG.JK,KAWASAN INDUSTRI JABABEKA TBK. ,JKT,,0
0405-OL.HK,YUEXIU REIT,HKG,,0
CYMD.PK,C Y M DEVELOPMENT IN,PNK,,0
PFK,PRUDENTIAL FINANCIAL INFLATION-,NYQ,,0
IMCB,INTERMOUNTAIN COMMUNITY BANCORP,NCM,,0
PEFDF,PETRA FOODS LIMITED,PNK,,0
VVA.V,AVAGENESIS CORP,VAN,,0
HAWKB,"BLACKHAWK NETWORK HOLDINGS, INC.",NMS,,0
WUMSF,WUMART STORES INC.,PNK,,0
JYM19-C.CME,,,,0
XXFFQ.PK,WELLS REAL ESTATE FD,PNK,,0
YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD,BSE,,0
1521.TW,TA YIH INDUSTRIAL TWD10,TAI,,0
1608.TW,HUA ENG WIRE&CABLE; TWD10,TAI,,0
BFIN.JK,BFI FINANCE  INDONESIA TBK.,JKT,,0
FGETF.PK,FLIGHT CENTRE LTD,PNK,,0
KWPWF,KEPLER WEBER S.A.,PNK,,0
YTE.SG,TESSI SA,STU,,0
PEN.OL,PANORO ENERGY ,OSL,,0
PEN.V,PENNANT ENERGY INC.,VAN,,0
TOSBF,TOSHIBA CORPORATION,PNK,,0
1240.HK,CNQC INT'L,HKG,,0
YYSSM.PK,BOSTON CAP TX SER 49,PNK,,0
SNLC,SECURITY NATIONAL CORPORATION,PNK,,0
ZMILGFIN.BO,MILGRAY FINANCE & INVESTMENT L,BSE,,0
DVHI,UBS ETRACS DIVERSIFIED HIGH INCOME ETN,PCX,,0
TKYVY,TURKIYE VAKIFLAR BANKASI TURK ANONIM ORTAKLIGI,PNK,,0
HBNRF,SIENNA RESOURCES INC.,PNK,,0
NCZ,ALLIANZGI CONVERTIBLE & INCOME ,NYQ,,0
IDND,INTERNATIONAL DISPENSING CORP.,PNK,,0
7X3.F,XLMEDIA,FRA,,0
SEOAY,STORA ENSO OYJ,PNK,,0
NAKODA.BO,NAKODA LIMITED,BSE,,0
STWGD,VIPR CORP.,PNK,,0
SKRV,"SK REALTY VENTURES, INC.",PNK,,0
FLXNF,FLEX LNG LTD.,PNK,,0
UVRBF,UNIVERSAL ROBINA CORPORATION,PNK,,0
XTEPY.PK,XTEP INTL HLD ADR,PNK,,0
PAO.V,PAN AFRICAN OIL LTD.,VAN,,0
OVIT.PK,ONCOVISTA INNOVATIVE,PNK,,0
NZEOF,NEW ZEALAND OIL & GAS LIMITED,PNK,,0
HYMLF.PK,HYUNDAI MOTOR CO LTD,PNK,,0
096530.KQ,"SEEGENE, INC.",KOE,,0
PVS-PB.TO,PARTNERS VALUE SPLIT CORP PREF ,TOR,,0
MLFT3F.SA,JEREISSATI  -ON,SAO,,0
HGKGY,POWER ASSETS HOLDINGS LIMITED,PNK,,0
KMPA,KEMPER CORPORATION,NYQ,,0
SOLH.TA,SOLOMON HLDGS,TLV,,0
SW1.HM,SHW,HAM,,0
116748.L,PARAGON,LSE,,0
REVI,RESOURCE VENTURES INC,PNK,,0
CODYY,COMPAGNIE DE SAINT-GOBAIN S.A.,PNK,,0
044490.KQ,TAEWOONG CO. LTD.,KOE,,0
135375.L,CONSORT I14 FP,LSE,,0
STKXF,STRIKEPOINT GOLD INC.,PNK,,0
XNG.F,MYRIAD INTERACTIVE,FRA,,0
INOW,INFONOW CORPORATION,PNK,,0
NDVLF,NEW WORLD DEVELOPMENT COMPANY LIMITED,PNK,,0
JDWPF.PK,J D WETHERSPOON PLC-,PNK,,0
WPC.BE,ZEAG ENERGIE,BER,,0
KLTI.PK,"KLAUSTECH, INC.",PNK,,0
IID,VOYA INTERNATIONAL HIGH DIVIDEN,NYQ,,0
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,NGM,,0
XPROINDIA-BE.NS,XPRO INDIA LIMITED,NSI,,0
MRRTY.PK,MARFRIG GLOBAL FOODS,PNK,,0
5149.KL,TAS OFFSHORE BERHAD,KLS,,0
TYG,TORTOISE ENERGY INFRASTRUCTURE ,NYQ,,0
UAE,ISHARES MSCI UAE CAPPED,NGM,,0
HZY.TO,HORIZONS SILVER YIELD ETF COMM,TOR,,0
MFV,MFS SPECIAL VALUE TRUST COMMON ,NYQ,,0
2KE.F,KELT EXPLORATION,FRA,,0
NTX-PC,NUVEEN TEXAS QUALITY INCOME MUN,NYQ,,0
FDVF,"FORTUNE INDUSTRIES, INC.",PNK,,0
V3N.BE,SCANDI PRIV EQUITY,BER,,0
CBFN.BE,YOU ON DEMD,BER,,0
CHI,CALAMOS CONVERTIBLE OPPORTUNITI,NMS,,0
ADDDF.PK,ADIDAS AG OR,PNK,,0
2033.TW,CHIA TA WORLD TWD10,TAI,,0
FDK.F,AMERICAN STS WATER,FRA,,0
QPP.L,QUINDELL PLC,LSE,,0
OMVN,"OMEGA VENTURES, INC.",PNK,,0
VODN.MX,VODAFONE GROUP PUBLIC LIMITED COMPANY,MEX,,0
JMNXF,JIMINEX INC.,PNK,,0
HAYPF,HAYS PLC,PNK,,0
OCCAF,OCEANIA CAP PART LTD,PNK,,0
ZKBPF.PK,ZKB PALLADIUM,PNK,,0
GBRRF,GABRIEL RESOURCES LTD.,PNK,,0
RNP,COHEN & STEERS REIT AND PREFERR,NYQ,,0
COBR,COBRA ELECTRONICS CORP.,NGM,,0
CPXVF,CAP-EX IRON ORE LTD.,PNK,,0
CSEI,RECEIVABLE ACQUISITION & MANAGEMENT CORP.,PNK,,0
HDIUF,HARDWOODS DISTRIBUTION INC.,PNK,,0
SAB.MC,BANCO SABADELL,MCE,,0
XXGGD.PK,CAPITAL REALTY INVES,PNK,,0
XTLBY.PK,XTL BIOPHARMA ADS,PNK,,0
VWS.SW,VESTAS WIND SYSTEMS,EBS,,0
ZEH1.BE,ZEHNDER GRP,BER,,0
LVMHF.PK,LVMH MOET HENN L VUT,PNK,,0
3786.KL,MALAYSIAN AIRLINE SYSTEM BHD,KLS,,0
VMBS,VANGUARD MORTGAGE-BACKED SECURITIES ETF,NGM,,0
MHNA,MAIDEN HOLDINGS NORTH AMERICA L,NYQ,,0
BAER.VX,JULIUS BAER GRP N,VTX,,0
BIS,PROSHARES ULTRASHORT NASDAQ BIOTECH,NGM,,0
VSSL.NS,VARDHMAN SPC STEEL LTD,NSI,,0
FSNR,"FREESTONE RESOURCES, INC.",PNK,,0
CYIG,"CHINA YCT INTERNATIONAL GROUP, INC",PNK,,0
72S.F,S'TOMO MITSUI CONST,FRA,,0
RPCGF,RPC GROUP PLC,PNK,,0
ICHIF,ICHIGO GROUP,PNK,,0
ADVN.SW,ADVAL TECH HLDG N,EBS,,0
MBAIF,CIBT EDUCATION GROUP INC.,PNK,,0
BUMI.JK,BUMI RESOURCES TBK.,JKT,,0
BRDT,BREEDIT CORP.,PNK,,0
TTEXF,BULLION GOLD RES,PNK,,0
TPA.SG,ORANGE SP GDR REG-S,STU,,0
KLKBY.PK,KUALA LUMPUR KEPONG,PNK,,0
130960.KQ,CJ E&M; CORPORATION,KOE,,0
HLNFF,HIGH LINER FOODS INC.,PNK,,0
BMO-PM.TO,"BMO CL B PREF SHARES, SER 16",TOR,,0
ENDO,"OMNICANNA HEALTH SOLUTIONS, INC.",PNK,,0
COENF,CONTACT ENERGY LTD.,PNK,,0
P7VU.SI,HPH TRUST SGD,SES,,0
INPT,"INTEGRATED INPATIENT SOLUTIONS, INC.",PNK,,0
TSE1.HM,TOSHIBA CORP,HAM,,0
XXNCB,DEL TACO RESTAURANT PROPERTIES II,PNK,,0
CHUME,"CHUMA HOLDINGS, INC.",OBB,,0
TPTJF,TOPPS TILES PLC,PNK,,0
AKA.OL,AKASTOR,OSL,,0
XO2N.BE,COSI,BER,,0
TIL.NZ,TRILOGY INTERNATIONAL LIMITED O,NZE,,0
OPPXF,OPUS GROUP AB (PUBL),PNK,,0
BDCV,"BDCA VENTURE, INC.",NCM,,0
NH7.SG,NETCARE LIMITED.,STU,,0
XXAAC,AEI INCOME & GROWTH,PNK,,0
EMFN,ISHARES MSCI EMERGING MARKETS FINANCIALS,NGM,,0
RUSMF,RUSSEL METALS INC.,PNK,,0
LX2N.MU,,,,0
RAEW,RAE WALLACE MINING CO.,,,0
XTN-L4-95-6.AX,,,,0
ZEEMEDIA-EQ.NS,ZEE MEDIA CORPORATION LTD,NSI,,0
